05:58:18  INFO     === Stage 1 역추정 시작 ===
05:58:18  INFO     데이터: data/raw/toyo/native_2phase_gaussian_c2m_low_broad_2x_D100x_slow_sample/Toyo_LMR_native2phase_PyBaMM_0p1C_0p33C_0p5C_1C.csv
05:58:18  INFO     출력:   data/fit_results/stage1_gaussianc2m
05:58:18  INFO     파일 파싱 시작: data/raw/toyo/native_2phase_gaussian_c2m_low_broad_2x_D100x_slow_sample/Toyo_LMR_native2phase_PyBaMM_0p1C_0p33C_0p5C_1C.csv
05:58:19  INFO       파싱 완료: 215684포인트, 16세그먼트, 사이클 [1, 2, 3, 4]
05:58:19  INFO     데이터 로드: cycle=1, n=231 포인트, span=19.2h
05:58:19  INFO     PyBaMM SPM 모델 초기화...
05:58:19  INFO     
[1/2] Optuna TPE 전역 탐색 (n_trials=80) ...
05:58:25  INFO       trial  40/80  loss=0.084225  D_R3m=1e-16.31  D_C2m=1e-16.67  frac_R3m=0.486  elapsed=5s
05:58:25  INFO       trial  41/80  loss=0.067500  D_R3m=1e-15.99  D_C2m=1e-15.80  frac_R3m=0.441  elapsed=6s
05:58:25  INFO       trial  42/80  loss=0.084064  D_R3m=1e-17.89  D_C2m=1e-15.21  frac_R3m=0.595  elapsed=6s
05:58:25  INFO       trial  43/80  loss=0.039482  D_R3m=1e-17.47  D_C2m=1e-15.49  frac_R3m=0.611  elapsed=6s
05:58:25  INFO       trial  44/80  loss=0.261736  D_R3m=1e-17.80  D_C2m=1e-15.01  frac_R3m=0.581  elapsed=6s
05:58:25  INFO       trial  45/80  loss=0.502608  D_R3m=1e-17.15  D_C2m=1e-15.20  frac_R3m=0.639  elapsed=6s
05:58:26  INFO       trial  46/80  loss=0.636990  D_R3m=1e-17.99  D_C2m=1e-15.43  frac_R3m=0.356  elapsed=6s
05:58:26  INFO       trial  47/80  loss=0.105539  D_R3m=1e-17.40  D_C2m=1e-15.67  frac_R3m=0.718  elapsed=7s
05:58:26  INFO       trial  48/80  loss=0.351399  D_R3m=1e-17.76  D_C2m=1e-16.00  frac_R3m=0.517  elapsed=7s
05:58:26  INFO       trial  49/80  loss=0.097606  D_R3m=1e-15.89  D_C2m=1e-16.29  frac_R3m=0.440  elapsed=7s
05:58:26  INFO       trial  50/80  loss=0.046276  D_R3m=1e-15.65  D_C2m=1e-15.29  frac_R3m=0.557  elapsed=7s
05:58:26  INFO       trial  51/80  loss=0.117320  D_R3m=1e-16.63  D_C2m=1e-15.00  frac_R3m=0.668  elapsed=7s
05:58:27  INFO       trial  52/80  loss=1648.387673  D_R3m=1e-17.57  D_C2m=1e-18.82  frac_R3m=0.525  elapsed=7s
05:58:27  INFO       trial  53/80  loss=0.025231  D_R3m=1e-15.23  D_C2m=1e-18.30  frac_R3m=0.602  elapsed=8s
05:58:27  INFO       trial  54/80  loss=0.096187  D_R3m=1e-14.39  D_C2m=1e-18.45  frac_R3m=0.607  elapsed=8s
05:58:27  INFO       trial  55/80  loss=0.100629  D_R3m=1e-14.78  D_C2m=1e-18.18  frac_R3m=0.475  elapsed=8s
05:58:27  INFO       trial  56/80  loss=0.435617  D_R3m=1e-15.22  D_C2m=1e-17.25  frac_R3m=0.643  elapsed=8s
05:58:27  INFO       trial  57/80  loss=0.037311  D_R3m=1e-15.17  D_C2m=1e-16.91  frac_R3m=0.594  elapsed=8s
05:58:28  INFO       trial  58/80  loss=0.156268  D_R3m=1e-16.97  D_C2m=1e-15.79  frac_R3m=0.544  elapsed=9s
05:58:28  INFO       trial  59/80  loss=0.074084  D_R3m=1e-14.62  D_C2m=1e-17.70  frac_R3m=0.506  elapsed=9s
05:58:28  INFO       trial  60/80  loss=0.091796  D_R3m=1e-15.33  D_C2m=1e-16.70  frac_R3m=0.811  elapsed=9s
05:58:28  INFO       trial  61/80  loss=0.097226  D_R3m=1e-15.66  D_C2m=1e-15.51  frac_R3m=0.702  elapsed=9s
05:58:28  INFO       trial  62/80  loss=0.051092  D_R3m=1e-15.13  D_C2m=1e-18.56  frac_R3m=0.533  elapsed=9s
05:58:29  INFO       trial  63/80  loss=0.097800  D_R3m=1e-14.93  D_C2m=1e-18.97  frac_R3m=0.460  elapsed=9s
05:58:29  INFO       trial  64/80  loss=0.426990  D_R3m=1e-14.66  D_C2m=1e-18.06  frac_R3m=0.563  elapsed=10s
05:58:29  INFO       trial  65/80  loss=100000000.000000  D_R3m=1e-17.85  D_C2m=1e-18.84  frac_R3m=0.618  elapsed=10s
05:58:29  INFO       trial  66/80  loss=0.058804  D_R3m=1e-15.39  D_C2m=1e-18.29  frac_R3m=0.508  elapsed=10s
05:58:29  INFO       trial  67/80  loss=50790.711405  D_R3m=1e-17.22  D_C2m=1e-18.99  frac_R3m=0.549  elapsed=10s
05:58:29  INFO       trial  68/80  loss=1758.814412  D_R3m=1e-16.34  D_C2m=1e-17.42  frac_R3m=0.391  elapsed=10s
05:58:29  INFO       trial  69/80  loss=0.124672  D_R3m=1e-15.68  D_C2m=1e-15.93  frac_R3m=0.583  elapsed=10s
05:58:29  INFO       trial  70/80  loss=0.040137  D_R3m=1e-17.50  D_C2m=1e-15.17  frac_R3m=0.655  elapsed=10s
05:58:30  INFO       trial  71/80  loss=0.160525  D_R3m=1e-17.68  D_C2m=1e-16.51  frac_R3m=0.314  elapsed=11s
05:58:30  INFO       trial  72/80  loss=0.021073  D_R3m=1e-15.14  D_C2m=1e-16.94  frac_R3m=0.591  elapsed=11s
05:58:30  INFO       trial  73/80  loss=0.053235  D_R3m=1e-14.81  D_C2m=1e-16.15  frac_R3m=0.625  elapsed=11s
05:58:30  INFO       trial  74/80  loss=0.015709  D_R3m=1e-15.01  D_C2m=1e-17.12  frac_R3m=0.575  elapsed=11s
05:58:30  INFO       trial  75/80  loss=0.087908  D_R3m=1e-14.98  D_C2m=1e-17.17  frac_R3m=0.487  elapsed=11s
05:58:31  INFO       trial  76/80  loss=0.083363  D_R3m=1e-14.43  D_C2m=1e-17.51  frac_R3m=0.577  elapsed=11s
05:58:31  INFO       trial  77/80  loss=0.020286  D_R3m=1e-15.23  D_C2m=1e-16.99  frac_R3m=0.673  elapsed=12s
05:58:31  INFO       trial  78/80  loss=0.242593  D_R3m=1e-15.53  D_C2m=1e-16.98  frac_R3m=0.672  elapsed=12s
05:58:31  INFO       trial  79/80  loss=0.074985  D_R3m=1e-15.05  D_C2m=1e-16.80  frac_R3m=0.458  elapsed=12s
05:58:31  INFO       trial  80/80  loss=0.032409  D_R3m=1e-14.86  D_C2m=1e-17.78  frac_R3m=0.770  elapsed=12s
05:58:31  INFO     Optuna 완료: best_loss=0.013744, trial=23
05:58:31  INFO     
[2/2] scipy L-BFGS-B 지역 정제 (max_iter=300) ...
05:58:33  INFO       scipy iter   10  loss=0.013744  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.452  elapsed=2s
05:58:35  INFO       scipy iter   20  loss=0.013744  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.452  elapsed=3s
05:58:36  INFO       scipy iter   30  loss=0.013744  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.452  elapsed=5s
05:58:38  INFO       scipy iter   40  loss=0.013744  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.452  elapsed=7s
05:58:40  INFO       scipy iter   50  loss=0.096048  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.366  elapsed=8s
05:58:41  INFO       scipy iter   60  loss=0.096048  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.366  elapsed=10s
05:58:43  INFO       scipy iter   70  loss=0.096048  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.366  elapsed=12s
05:58:45  INFO       scipy iter   80  loss=0.096048  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.366  elapsed=13s
05:58:46  INFO       scipy iter   90  loss=0.010046  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.437  elapsed=15s
05:58:48  INFO       scipy iter  100  loss=0.010046  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.437  elapsed=17s
05:58:50  INFO       scipy iter  110  loss=0.010046  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.437  elapsed=18s
05:58:51  INFO       scipy iter  120  loss=0.010046  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.437  elapsed=20s
05:58:53  INFO       scipy iter  130  loss=0.009883  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.436  elapsed=22s
05:58:55  INFO       scipy iter  140  loss=0.009883  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.436  elapsed=23s
05:58:56  INFO       scipy iter  150  loss=0.009883  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.436  elapsed=25s
05:58:58  INFO       scipy iter  160  loss=0.009883  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.436  elapsed=27s
05:59:00  INFO       scipy iter  170  loss=0.009160  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.433  elapsed=29s
05:59:01  INFO       scipy iter  180  loss=0.009160  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.433  elapsed=30s
05:59:03  INFO       scipy iter  190  loss=0.009160  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.433  elapsed=32s
05:59:05  INFO       scipy iter  200  loss=0.009160  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.433  elapsed=34s
05:59:07  INFO       scipy iter  210  loss=0.008958  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.444  elapsed=35s
05:59:08  INFO       scipy iter  220  loss=0.008958  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.444  elapsed=37s
05:59:10  INFO       scipy iter  230  loss=0.008958  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.444  elapsed=39s
05:59:12  INFO       scipy iter  240  loss=0.008958  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.444  elapsed=40s
05:59:13  INFO       scipy iter  250  loss=0.008735  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.455  elapsed=42s
05:59:15  INFO       scipy iter  260  loss=0.008735  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.455  elapsed=44s
05:59:17  INFO       scipy iter  270  loss=0.008735  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.455  elapsed=45s
05:59:18  INFO       scipy iter  280  loss=0.008735  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.455  elapsed=47s
05:59:20  INFO       scipy iter  290  loss=0.007924  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.500  elapsed=49s
05:59:22  INFO       scipy iter  300  loss=0.007924  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.500  elapsed=50s
05:59:23  INFO       scipy iter  310  loss=0.007924  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.500  elapsed=52s
05:59:25  INFO       scipy iter  320  loss=0.007924  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.500  elapsed=54s
05:59:27  INFO       scipy iter  330  loss=55.177312  D_R3m=1e-17.05  D_C2m=1e-15.75  frac_R3m=0.900  elapsed=55s
05:59:27  INFO       scipy iter  340  loss=55.177310  D_R3m=1e-17.05  D_C2m=1e-15.75  frac_R3m=0.900  elapsed=56s
05:59:28  INFO       scipy iter  350  loss=55.177312  D_R3m=1e-17.05  D_C2m=1e-15.75  frac_R3m=0.900  elapsed=57s
05:59:29  INFO       scipy iter  360  loss=55.177312  D_R3m=1e-17.05  D_C2m=1e-15.75  frac_R3m=0.900  elapsed=58s
05:59:30  INFO       scipy iter  370  loss=0.009945  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.617  elapsed=59s
05:59:32  INFO       scipy iter  380  loss=0.009945  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.617  elapsed=60s
05:59:33  INFO       scipy iter  390  loss=0.009945  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.617  elapsed=62s
05:59:35  INFO       scipy iter  400  loss=0.009945  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.617  elapsed=64s
05:59:37  INFO       scipy iter  410  loss=0.009945  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.617  elapsed=65s
05:59:38  INFO       scipy iter  420  loss=0.007923  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.504  elapsed=67s
05:59:40  INFO       scipy iter  430  loss=0.007923  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.504  elapsed=69s
05:59:42  INFO       scipy iter  440  loss=0.007923  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.504  elapsed=70s
05:59:43  INFO       scipy iter  450  loss=0.007923  D_R3m=1e-17.05  D_C2m=1e-15.71  frac_R3m=0.504  elapsed=72s
05:59:44  INFO       scipy iter  460  loss=61.761508  D_R3m=1e-17.05  D_C2m=1e-15.73  frac_R3m=0.900  elapsed=73s
05:59:45  INFO       scipy iter  470  loss=61.761508  D_R3m=1e-17.05  D_C2m=1e-15.73  frac_R3m=0.900  elapsed=74s
05:59:46  INFO       scipy iter  480  loss=61.761508  D_R3m=1e-17.05  D_C2m=1e-15.73  frac_R3m=0.900  elapsed=74s
05:59:47  INFO       scipy iter  490  loss=61.761507  D_R3m=1e-17.05  D_C2m=1e-15.73  frac_R3m=0.900  elapsed=75s
05:59:48  INFO       scipy iter  500  loss=0.009364  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.626  elapsed=77s
05:59:50  INFO       scipy iter  510  loss=0.009364  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.626  elapsed=78s
05:59:51  INFO       scipy iter  520  loss=0.009364  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.626  elapsed=80s
05:59:53  INFO       scipy iter  530  loss=0.009364  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.626  elapsed=82s
05:59:55  INFO       scipy iter  540  loss=0.007902  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.518  elapsed=84s
05:59:57  INFO       scipy iter  550  loss=0.007902  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.518  elapsed=85s
05:59:58  INFO       scipy iter  560  loss=0.007902  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.518  elapsed=87s
06:00:00  INFO       scipy iter  570  loss=0.007902  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.518  elapsed=89s
06:00:02  INFO       scipy iter  580  loss=0.006504  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.608  elapsed=90s
06:00:03  INFO       scipy iter  590  loss=0.006504  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.608  elapsed=92s
06:00:05  INFO       scipy iter  600  loss=0.006504  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.608  elapsed=94s
06:00:07  INFO       scipy iter  610  loss=0.006504  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.608  elapsed=95s
06:00:08  INFO       scipy iter  620  loss=0.007610  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.529  elapsed=97s
06:00:10  INFO       scipy iter  630  loss=0.007610  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.529  elapsed=99s
06:00:12  INFO       scipy iter  640  loss=0.007610  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.529  elapsed=100s
06:00:13  INFO       scipy iter  650  loss=0.007610  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.529  elapsed=102s
06:00:15  INFO       scipy iter  660  loss=0.006359  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.569  elapsed=104s
06:00:17  INFO       scipy iter  670  loss=0.006359  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.569  elapsed=105s
06:00:18  INFO       scipy iter  680  loss=0.006359  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.569  elapsed=107s
06:00:20  INFO       scipy iter  690  loss=0.006359  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.569  elapsed=109s
06:00:22  INFO       scipy iter  700  loss=0.005554  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.593  elapsed=110s
06:00:23  INFO       scipy iter  710  loss=0.005554  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.593  elapsed=112s
06:00:25  INFO       scipy iter  720  loss=0.005554  D_R3m=1e-17.05  D_C2m=1e-15.72  frac_R3m=0.593  elapsed=114s
