stoichiometry,U_R3m_V,U_C2m_V,U_fraction_weighted_V
0.01,4.586722862089477,4.515707408025857,4.539379226044696
0.011636060100166944,4.5763703420306605,4.493736332880135,4.521281002594223
0.01327212020033389,4.566017821971844,4.471765257737519,4.503182779145819
0.014908180300500834,4.555665301913026,4.449794182602166,4.485084555702257
0.01654424040066778,4.545312781854209,4.427823107483545,4.46698633226985
0.018180300500834724,4.534960261795392,4.405852032402965,4.448888108862804
0.01981636060100167,4.524607741736576,4.383880957407508,4.430789885512507
0.021452420701168616,4.514255221677759,4.361909882599431,4.412691662287129
0.02308848080133556,4.503902701618943,4.339938808197655,4.394593439332619
0.0247245409015025,4.493550181560126,4.317967734665336,4.376495216957746
0.026360601001669447,4.4831976615013085,4.2959966629631205,4.358396995802943
0.027996661101836393,4.472845141442491,4.274025595051739,4.340298777175363
0.02963272120200334,4.462492621383674,4.252054534874274,4.322200563703726
0.031268781302170284,4.452140101324858,4.230083490268368,4.304102360613129
0.03290484140233723,4.44178758126604,4.2081124764904505,4.286004178074525
0.03454090150250417,4.431435061207224,4.186141522781984,4.267906035582221
0.036176961602671115,4.421082541148407,4.164170684350829,4.2498079699414575
0.03781302170283806,4.410730021089591,4.1422000642313,4.23171004984178
0.03944908180300501,4.400377501030774,4.120229850479489,4.213612400653912
0.04108514190317195,4.3900249809719565,4.098260381296122,4.195515247845008
0.0427212020033389,4.37967246091314,4.07629225550742,4.177418990632548
0.044357262103505844,4.369319940854323,4.054326520999004,4.159324327606944
0.04599332220367279,4.358967420795506,4.032364968097282,4.141232452319136
0.04762938230383973,4.348614900736689,4.010410610848797,4.123145374133488
0.049265442404006675,4.338262380677873,3.988468437889902,4.105066418807565
0.05090150250417362,4.327909860619055,3.96654658470384,4.087001009996866
0.05253756260434057,4.3175573405602385,3.9446579891051448,4.068957772911079
0.05417362270450751,4.307204820501422,3.9228227971751943,4.050950138271125
0.05580968280467446,4.296852300442609,3.9010716686658444,4.032998545911574
0.0574457429048414,4.286499780383799,3.8794499164053424,4.015133204384593
0.05908180300500834,4.276147260325005,3.85802220149665,3.9973972210921644
0.06071786310517529,4.2657947402662515,3.836876790462561,3.9798494403828273
0.062353923205342235,4.255442220207612,3.8161273610112523,3.9625656473953947
0.06398998330550917,4.245089700149291,3.7959131064990146,3.945638637700801
0.06562604340567613,4.23473718009182,3.776385607880953,3.9291694652692972
0.06726210350584307,4.224384660036593,3.757698378982003,3.9132604726513103
0.06889816360601,4.214032139987161,3.739983111704824,3.897999454449802
0.07053422370617696,4.20367961995248,3.723334436797067,3.88344949783286
0.0721702838063439,4.193327099954735,3.707801844507696,3.869643596307192
0.07380634390651084,4.182974580047013,3.6933846183731447,3.8565812722481145
0.07544240400667779,4.172622060354522,3.680043474077374,3.8442363361533376
0.07707846410684473,4.1622695411662685,3.667717885436181,3.832568437329725
0.07871452420701168,4.151917023152198,3.656324055732532,3.8215217115225677
0.08035058430717862,4.141564507783599,3.645777043204737,3.811039531381165
0.08198664440734557,4.13121199826938,3.635996957197091,3.8010686375380134
0.08362270450751251,4.12085950144791,3.6268976356106215,3.7915515908732527
0.08525876460767945,4.11050703181924,3.6184084963319196,3.7824413414779565
0.0868948247078464,4.100154619133376,3.610465146389691,3.7736949706212632
0.08853088480801334,4.089802322879107,3.6030081732182,3.7652728897556096
0.0901669449081803,4.079450260149831,3.5959899486705686,3.7571433858142074
0.09180300500834723,4.069098657524047,3.5893642425568957,3.7492757141966218
0.09343906510851419,4.058747949900814,3.5830871372178885,3.7416407414296753
0.09507512520868112,4.048398930790769,3.577135038427102,3.7342230025326155
0.09671118530884806,4.038053039606874,3.5714695816837048,3.726997400975875
0.09834724540901502,4.027712820998888,3.5660663073008045,3.719948478518111
0.09998330550918196,4.017382776098014,3.560902263656934,3.7130624344554115
0.10161936560934891,4.007070386306485,3.55595579714491,3.7063273268503982
0.10325542570951585,3.996787920421243,3.551212984488122,3.6997379631176432
0.10489148580968279,3.9865548558434267,3.546654480510893,3.693287938940408
0.10652754590984974,3.9764020060778096,3.5422656157774193,3.686977745863078
0.10816360601001668,3.9663724620461736,3.5380337178131405,3.680813299209874
0.10979966611018363,3.956527157529642,3.533950989989104,3.674809712488531
0.11143572621035057,3.9469420839464133,3.530002310650728,3.668982235068725
0.11307178631051752,3.9377079104197343,3.526179584662189,3.66335569323432
0.11470784641068446,3.9289114984715776,3.5224751041020115,3.6579539022116525
0.1163439065108514,3.9206324823001,3.5188815410636476,3.652798521462407
0.11797996661101835,3.9129177636768517,3.5153919392991604,3.647900547411807
0.11961602671118529,3.9057922556618645,3.5119997048988667,3.643263888473406
0.12125208681135224,3.8992503127193516,3.5086985961835366,3.6388825016824566
0.12288814691151918,3.8932474322817496,3.5054827129697967,3.634737619394189
0.12452420701168614,3.8877542363507325,3.5023464853539092,3.6308157356733366
0.12616026711185307,3.8827141597336916,3.4992917631082565,3.627099228637288
0.12779632721202003,3.878082749771587,3.496307817944581,3.6235661285408574
0.12943238731218698,3.873800599957067,3.4933894635142906,3.6201931756492023
0.1310684474123539,3.869836563975792,3.4905422115311726,3.616973662333403
0.13270450751252086,3.8661532982113997,3.487752843122053,3.613886328139222
0.1343405676126878,3.862712219506205,3.4850250034681487,3.6109207421349114
0.13597662771285476,3.859493286229918,3.4823513866664033,3.6080653531750038
0.1376126878130217,3.856468794614743,3.4797335465085433,3.6053119625313856
0.13924874791318864,3.8536083682910376,3.4771636200166887,3.6026452027622566
0.1408848080133556,3.8509103758903884,3.4746470902757176,3.600068185468066
0.14252086811352255,3.848341613841739,3.472173615825481,3.5975629484850282
0.14415692821368947,3.8459092758636206,3.4697466636147856,3.595134201018525
0.14579298831385643,3.8435829050119037,3.4673633729564193,3.5927698836290403
0.14742904841402338,3.841355608534459,3.465018842014934,3.590464430842231
0.1490651085141903,3.839230221198532,3.4627147169214454,3.588219885001257
0.15070116861435726,3.8371904439393942,3.4604504353633407,3.586030438209468
0.1523372287145242,3.83522804747718,3.458221052315835,3.5838900506903832
0.15397328881469116,3.8333375982092317,3.456025535241011,3.5817962228845075
0.1556093489148581,3.8315139643187393,3.4538641250940185,3.579747404823004
0.15724540901502504,3.829752309870205,3.4517375809517454,3.5777424905786317
0.158881469115192,3.8280480875525655,3.449641542067337,3.575777057216466
0.16051752921535892,3.8263970303246486,3.447575105368956,3.5738490803415592
