stoichiometry,U_R3m_V,U_C2m_V
0.31757929883138564,3.7582668755948823,3.3026536721193396
0.31921535893155256,3.75762869620405,3.3017451884804636
0.32085141903171954,3.7569906648230744,3.3008421253734865
0.32248747913188647,3.756358650464863,3.2999406144512804
0.3241235392320534,3.755726636106652,3.2990444642247474
0.3257595993322204,3.7550957270532415,3.298149753369443
0.3273956594323873,3.7544696299848432,3.29726024172121
0.3290317195325542,3.7538435329164446,3.2963721612343417
0.3306677796327212,3.753219267555988,3.2954890254079086
0.33230383973288813,3.752598845589602,3.29460740846059
0.33393989983305505,3.7519784236232163,3.2937303968415756
0.33557595993322203,3.751360353873449,3.292855079394494
0.33721202003338896,3.750745370129789,3.291983951120315
0.3388480801335559,3.750130386386129,3.2911147718454066
0.34048414023372287,3.7495180930462455,3.2902492964277283
0.3421202003338898,3.74890831571502,3.289386096631479
0.34375626043405677,3.7482985383837946,3.288526053591018
0.3453923205342237,3.747691629540285,3.2876686771393566
0.3470283806343906,3.7470868316473513,3.286813855652623
0.3486644407345576,3.7464820337544174,3.285962148897353
0.3503005008347245,3.745880143259629,3.2851123474549353
0.35193656093489145,3.745280102440522,3.284266159161667
0.35357262103505843,3.7446800616214144,3.2834211852376702
0.35520868113522536,3.744082847641002,3.2825803665152113
0.3568447412353923,3.7434873459205433,3.2817400362474656
0.35848080133555926,3.742891844200085,3.280904440478627
0.3601168614357262,3.7422989878256447,3.2800688447097883
0.3617529215358931,3.7417078114033546,3.279238061133083
0.3633889816360601,3.7411166349810645,3.2784075439068596
0.365025041736227,3.7405278389043946,3.2775809187544533
0.36666110183639394,3.7399407779454164,3.27675533779954
0.3682971619365609,3.7393537169864377,3.2759327134584906
0.36993322203672785,3.7387687042319944,3.275111928578092
0.37156928213689483,3.7381855526632677,3.2742931548566117
0.37320534223706175,3.737602401094541,3.27347702786451
0.3748414023372287,3.7370209138067834,3.2726619617219357
0.37647746243739566,3.736441469118198,3.271850356379773
0.3781135225375626,3.7358620244296135,3.2710388616652035
0.3797495826377295,3.735283822712058,3.2702316436209493
0.3813856427378965,3.734707885762325,3.2694244255766955
0.3830217028380634,3.734131948812592,3.2686206275478003
0.38465776293823034,3.733556809615515,3.2678176642753565
0.3862938230383973,3.7329841844424987,3.26701705427855
0.38792988313856425,3.7324115592694826,3.2662182150184664
0.38956594323873117,3.731839275323305,3.265420677794488
0.39120200333889815,3.731269768958571,3.2646258334957468
0.3928380634390651,3.7307002625938375,3.2638312596530796
0.39447412353923206,3.730130756229104,3.263040282915918
0.396110183639399,3.729564063672683,3.2622493061787563
0.3977462437395659,3.7289974859600132,3.2614613337290086
0.3993823038397329,3.7284309082473435,3.260674098748738
0.4010183639398998,3.727866512166332,3.259888763356526
0.40265442404006674,3.7273026755839656,3.259105145868323
0.4042904841402337,3.726738839001599,3.2583223559291876
0.40592654424040064,3.7261765759420915,3.2575422331538157
0.40756260434056757,3.7256152954284607,3.256762110378444
0.40919866444073455,3.7250540149148295,3.2559851526223555
0.4108347245409015,3.72449373316694,3.255208403212787
0.4124707846410684,3.723934825949667,3.2544337024447816
0.4141068447412354,3.7233759187323945,3.2536602064336884
0.4157429048414023,3.722817477454259,3.252887686705178
0.4173789649415693,3.722260762882189,3.252117325453261
0.4190150250417362,3.721704048310119,3.2513469642013435
0.42065108514190314,3.7211473337380494,3.250579571311957
0.4222871452420701,3.7205926160596836,3.249812227457073
0.42392320534223704,3.720037915437727,3.249046760451467
0.42555926544240397,3.71948321481577,3.2482823178585383
0.42719532554257095,3.718929908268293,3.2475187144934856
0.4288313856427379,3.718377044694862,3.246757058205145
0.4304674457429048,3.717824181121431,3.2459954019168036
0.4321035058430718,3.717272174130178,3.2452362762120575
0.4337395659432387,3.7167209723370034,3.2444772924000103
0.43537562604340563,3.716169770543828,3.243719804300659
0.4370116861435726,3.7156189590145305,3.2429633802177293
0.43864774624373953,3.715069245208638,3.2422074793941262
0.44028380634390646,3.7145195314027455,3.241453503326955
0.44191986644407344,3.713969817973483,3.2406995272597836
0.44355592654424036,3.7134214196811297,3.23994750394027
0.44519198664440734,3.7128730213887766,3.239195865162639
0.44682804674457427,3.712324623096423,3.23844522833157
0.4484641068447412,3.7117770606127594,3.237695817058325
0.4501001669449082,3.711229806525116,3.2369465266462107
0.4517362270450751,3.710682552437472,3.2361992339877523
0.453372287145242,3.7101357403284885,3.235451941329294
0.455008347245409,3.7095894601488637,3.2347059706326657
0.45664440734557593,3.709043179969239,3.23396068854998
0.45828046744574286,3.708497037617015,3.2332158851344985
0.45991652754590984,3.707951561909424,3.2324725063947053
0.46155258764607676,3.7074060862018325,3.2317291276549116
0.4631886477462437,3.706860610494241,3.230987257049365
0.46482470784641067,3.7063156967816235,3.23024567518175
0.4664607679465776,3.705770856820494,3.229504805764815
0.4680968280467446,3.705226016859364,3.2287649150173245
0.4697328881469115,3.704681454091211,3.2280250242698343
0.4713689482470784,3.7041370817120316,3.2272867159829963
0.4730050083472454,3.7035927093328516,3.2265484112791656
0.47464106844741233,3.703048426550419,3.2258109495854836
0.47627712854757925,3.70250435400113,3.225074126481772
0.47791318864774623,3.701960281451841,3.224337489853293
0.47954924874791316,3.701416209301303,3.2236020444968014
0.4811853088480801,3.700872269094235,3.2228665991403096
0.48282136894824706,3.700328328887167,3.222132042262436
0.484457429048414,3.699784388680099,3.2213978713489824
0.4860934891485809,3.6992404237287446,3.220663998877948
0.4877295492487479,3.6986964484929046,3.219930999610472
0.4893656093489148,3.6981524732570645,3.219198000342996
0.4910016694490818,3.697608415025253,3.2184658654953746
0.4926377295492487,3.6970642373587665,3.217733935542649
0.49427378964941565,3.69652005969228,3.217002352385345
0.49590984974958263,3.695975839540587,3.2162713898409683
0.49754590984974956,3.6954312918631,3.2155404272965913
0.4991819699499165,3.694886744185613,3.2148102486635612
0.5008180300500834,3.694342196508126,3.2140801520052054
0.5024540901502503,3.6937972067242355,3.213350398906017
0.5040901502504173,3.6932521211290785,3.2126210669549073
0.5057262103505843,3.6927070355339215,3.2118917350037983
0.5073622704507512,3.6921615740479337,3.2111630606669594
0.5089983305509181,3.691615782153855,3.210434392547563
0.5106343906510851,3.691069990259776,3.209706022798807
0.5122704507512521,3.690523982368666,3.2089779178987006
0.513906510851419,3.6899773151709354,3.2082498439993845
0.515542570951586,3.689430647973204,3.207522201929284
0.5171786310517529,3.6888839807754734,3.2067945598591834
